,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,NaturalGas_Percentage,Electricity_Percentage,SteamUse_Percentage,ParkingGFA_Percentage,Neighborhood_EUI/SF,PrimaryPropertyType_EUI/SF
2255,Self-Storage Facility,NORTHEAST,0.6931471805599453,1.3862943611198906,10.022292288301378,0.0,10.022292288301378,Self-Storage Facility,10.022292288301378,none,0.0,none,0.0,13.238322305944,3.1994891110680106,76,75.66959370994778,24.33042855288681,0.0,0.0,4.51823090404021,2.971743123813331
2256,Self-Storage Facility,NORTHEAST,0.6931471805599453,1.6094379124341003,10.57029075775647,0.0,10.57029075775647,Self-Storage Facility,10.57029075775647,none,0.0,none,0.0,13.716520126835112,3.212455257065278,27,41.93616811916859,58.06379047869563,0.0,0.0,4.51823090404021,2.971743123813331
2259,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.164158075741058,0.0,10.164158075741058,Non-Refrigerated Warehouse,9.557540571952371,Other - Services,9.076351731972865,Office,8.026496938945412,14.012813497989692,2.2502386126218363,95,0.0,100.0,0.0,0.0,3.9862703394562087,3.558324320392524
2270,K-12 School,EAST,0.6931471805599453,1.6094379124341003,10.738589920723442,0.0,10.738589920723442,K-12 School,10.738589920723442,Parking,0.0,none,0.0,14.59348854187361,4.371850028222321,100,24.401525035027095,50.413429366306175,25.185042727828833,0.0,4.493776181429274,3.933040582287841
2278,Worship Facility,NORTHWEST,0.6931471805599453,1.0986122886681098,9.995929987925688,0.0,9.995929987925688,Worship Facility,9.995929987925688,none,0.0,none,0.0,13.319173425603363,3.393837027255863,72,87.34970101906697,12.65040164943102,0.0,0.0,4.368369606516011,3.5353565939790244
2280,Other,NORTH,0.6931471805599453,0.6931471805599453,10.142780005589708,0.0,10.142780005589708,"Personal Services (Health/Beauty, Dry Cleaning, etc)",10.142780005589708,none,0.0,none,0.0,14.708418429148447,3.7602694502006093,63,22.125893654134355,77.87410634586564,0.0,0.0,4.269779718821181,4.666034874744712
2289,Small- and Mid-Sized Office,SOUTHEAST,0.6931471805599453,1.0986122886681098,10.054103420843255,0.0,10.054103420843255,Office,9.999479318189854,none,0.0,none,0.0,13.714846773155845,1.9878743481543455,56,0.0,100.0,0.0,0.0,4.329629158306644,4.121695953477062
2292,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.308985993422082,0.0,10.308985993422082,Non-Refrigerated Warehouse,10.308985993422082,Parking,0.0,none,0.0,14.843284702247546,4.80172332502877,63,78.50486450551499,21.49513549448501,0.0,0.0,3.9862703394562087,3.558324320392524
2293,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.71523965313516,0.0,10.71523965313516,Non-Refrigerated Warehouse,9.957549510634658,"Repair Services (Vehicle, Shoe, Locksmith, etc)",9.552155453007892,Office,8.81818627792769,14.398674750126307,3.9225672193038172,61,44.80426455857301,55.195749394673285,0.0,0.0,3.9862703394562087,3.558324320392524
2314,Mixed Use Property,DOWNTOWN,0.6931471805599453,3.6888794541139363,13.887415319115817,11.627369599361097,13.777215576189448,Multifamily Housing,12.649225240718957,Hotel,12.621491384816093,Parking,11.859708646340637,17.089509631572568,6.110557835119837,14,21.777034058289487,78.22295458528806,0.0,2.4366340557782986,4.325498216102434,4.550527089406856
2324,University,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,11.717334618228188,0.0,11.717334618228188,College/University,11.523232167958868,Restaurant,7.601402334583733,none,0.0,16.61145887056861,6.378850541816241,64,62.73500819872718,37.26498569557786,0.0,0.0,4.351925326643182,4.358324020235269
2325,University,MAGNOLIA / QUEEN ANNE,2.70805020110221,1.0986122886681098,13.19375523568666,0.0,13.19375523568666,College/University,13.18782709541525,none,0.0,none,0.0,18.322071178155298,8.234740090698692,78,75.03675988559276,24.9632345962306,0.0,0.0,4.351925326643182,4.358324020235269
2328,Small- and Mid-Sized Office,NORTH,0.6931471805599453,1.6094379124341003,10.04424899524437,0.0,10.04424899524437,Office,10.04424899524437,none,0.0,none,0.0,13.842378242394327,2.7498317351171653,43,15.769288476653312,84.23072369198404,0.0,0.0,4.269779718821181,4.121695953477062
2330,Refrigerated Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.213322429629041,0.0,10.213322429629041,Refrigerated Warehouse,9.99884318585288,Other,7.901377353792616,Office,7.824445930877619,14.719988998612417,2.9025198918318122,56,0.0,100.0,0.0,0.0,3.9862703394562087,4.379001219843283
2331,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.359962581552038,0.0,10.359962581552038,Non-Refrigerated Warehouse,10.404293143019792,none,0.0,none,0.0,14.935245027770927,4.840953517648737,61,73.72773751774415,26.27224616392837,0.0,0.0,3.9862703394562087,3.558324320392524
2332,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.021714933900778,0.0,10.021714933900778,Non-Refrigerated Warehouse,10.021714933900778,none,0.0,none,0.0,12.08849219691415,0.8064758658669484,67,0.0,100.00011422125041,0.0,0.0,3.9862703394562087,3.558324320392524
2333,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.59625966276599,0.0,10.59625966276599,Non-Refrigerated Warehouse,10.347692488960224,Office,9.082620630373812,none,0.0,13.886115679078047,3.6328380632303117,67,59.25082446628526,40.74914059006545,0.0,0.0,3.9862703394562087,3.558324320392524
2342,Worship Facility,EAST,0.6931471805599453,0.6931471805599453,10.18267111473301,0.0,10.18267111473301,Worship Facility,10.18267111473301,none,0.0,none,0.0,13.4868761873642,3.3648791189880436,117,68.97158245578,31.028391499123625,0.0,0.0,4.493776181429274,3.5353565939790244
2357,Self-Storage Facility,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.268165387743457,0.0,10.268165387743457,Self-Storage Facility,10.268165387743457,none,0.0,none,0.0,13.94989076212134,3.415757532993485,67,40.66770171572112,59.33224364313079,0.0,0.0,3.9862703394562087,2.971743123813331
2359,K-12 School,CENTRAL,1.6094379124341003,1.0986122886681098,10.25769445336048,0.0,10.25769445336048,K-12 School,10.344995251991222,none,0.0,none,0.0,13.966136855875952,3.389124800427886,14,38.28220215087615,61.71778709700103,0.0,0.0,4.311388247635255,3.933040582287841
2379,Restaurant,LAKE UNION,0.6931471805599453,1.0986122886681098,10.185654444299798,0.0,10.185654444299798,Restaurant,9.517310233335248,Office,9.467150780760877,none,0.0,15.128444936347366,4.587718792374336,45,41.605794250516,58.394205749483994,0.0,0.0,4.54199622261021,5.2262841628568415
2380,Mixed Use Property,LAKE UNION,0.6931471805599453,1.0986122886681098,10.45276436267637,9.642317574624458,9.86464276871256,Restaurant,10.059379572493102,Other,9.886341393701157,Parking,9.642317574624458,16.555103482002927,6.247481788695952,35,57.09268216301338,42.90731137732248,0.0,3.8169281088952056,4.54199622261021,4.550527089406856
2381,Other,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.177362240256695,0.0,10.177362240256695,Other - Entertainment/Public Assembly,10.177362240256695,none,0.0,none,0.0,15.079027636034883,4.770176020572358,102,56.52932727483693,43.4706585922518,0.0,0.0,4.351925326643182,4.666034874744712
2382,Restaurant,LAKE UNION,0.0,1.0986122886681098,10.436260560784943,0.0,10.436260560784943,Restaurant,10.436260560784943,none,0.0,none,0.0,15.700299957687962,5.4285119482058635,61,59.54136592798156,40.45862647896538,0.0,0.0,4.54199622261021,5.2262841628568415
2383,Small- and Mid-Sized Office,LAKE UNION,0.6931471805599453,1.3862943611198906,10.058609189403429,0.0,10.058609189403429,Office,9.994972242658307,none,0.0,none,0.0,13.641812164597564,1.925707441737794,74,0.0,99.999955386321,0.0,0.0,4.54199622261021,4.121695953477062
2384,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,10.336600252573104,0.0,10.336600252573104,Office,10.283839959829217,Restaurant,7.074116816197362,none,0.0,15.08040238782444,4.627029520340985,58,46.81203660984244,53.187949276662195,0.0,0.0,4.351925326643182,4.121695953477062
2385,Other,NORTHEAST,0.6931471805599453,0.6931471805599453,9.920000460910341,0.0,9.920000460910341,Other,9.920000460910341,none,0.0,none,0.0,12.880762246935983,2.4840729690394228,77,45.52188076312694,54.47819881746425,0.0,0.0,4.51823090404021,4.666034874744712
2392,Worship Facility,CENTRAL,0.6931471805599453,0.6931471805599453,9.992001966066868,0.0,9.992001966066868,Worship Facility,9.992001966066868,none,0.0,none,0.0,12.669163078291799,2.645465325910589,123,74.17940508917007,25.820467060876652,0.0,0.0,4.311388247635255,3.5353565939790244
2394,Mixed Use Property,NORTHEAST,0.6931471805599453,1.6094379124341003,10.382296054868503,8.851663425366777,10.138480620207487,Multifamily Housing,9.441531454869693,Parking,8.851663425366777,Other,8.79133399330135,14.146047537169277,3.5729072778615154,26,38.80516420666096,61.19481782988139,0.0,3.119605394307555,4.51823090404021,4.550527089406856
2398,Large Office,DOWNTOWN,0.6931471805599453,2.6390573296152584,12.63641896632877,11.327378712820579,12.321604259749392,Office,11.997959322297518,Parking,11.327378712820579,Multifamily Housing,10.91628774479009,16.068151971746147,4.209457369322605,40,0.0,99.99997897576,0.0,3.3324786378057984,4.325498216102434,4.201658526612214
2402,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.250970378105945,0.0,10.250970378105945,Self-Storage Facility,10.250970378105945,none,0.0,none,0.0,12.972260940406917,2.553343811341229,105,44.57913772908586,55.42088404596891,0.0,0.0,4.351925326643182,2.971743123813331
2403,Hotel,DOWNTOWN,0.6931471805599453,1.6094379124341003,10.725489582719506,0.0,10.725489582719506,Hotel,10.725489582719506,none,0.0,none,0.0,14.844985679020962,4.812184355372417,109,28.179147340954675,38.20384734220485,33.61699415451164,0.0,4.325498216102434,4.417716568784282
2404,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.791759469228055,10.555213600795284,0.0,10.555213600795284,Office,10.283942497640124,Retail Store,7.787382026484701,none,0.0,14.537504576214092,2.731115474033206,123,0.0,100.00000607228583,0.0,0.0,4.325498216102434,4.121695953477062
2406,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,10.664410197176586,0.0,10.664410197176586,Office,10.090838109351523,Retail Store,8.792397742356906,none,0.0,14.25021257185068,3.861361090625918,123,50.18349768784658,49.81651849860319,0.0,0.0,4.325498216102434,4.121695953477062
2407,Mixed Use Property,DOWNTOWN,0.0,1.791759469228055,10.961295207644392,0.0,10.961295207644392,Residence Hall/Dormitory,10.225607282932941,Multifamily Housing,9.680406499268875,Financial Office,8.853808274977197,15.75909471828965,5.413251904640136,18,54.20900790064229,45.790977780374284,0.0,0.0,4.325498216102434,4.550527089406856
2409,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,10.413342705547674,0.0,10.413342705547674,Office,10.190169124654325,Restaurant,7.944846711001996,Retail Store,7.774015077250727,14.06821164938331,2.983659692319722,123,16.46558696867246,83.53438390505457,0.0,0.0,4.325498216102434,4.121695953477062
2411,Other,DOWNTOWN,0.6931471805599453,1.3862943611198906,10.007892611890918,0.0,10.007892611890918,Other,10.007892611890918,none,0.0,none,0.0,12.148161199938853,2.0856720914304723,123,65.85209515161672,34.14806214997749,0.0,0.0,4.325498216102434,4.666034874744712
2412,Warehouse,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.292111643448266,0.0,10.292111643448266,Non-Refrigerated Warehouse,9.890908770329268,Office,9.121399862679535,none,0.0,15.14229413765465,3.9328055446106744,55,13.67022026715749,86.32976646637395,0.0,0.0,4.351925326643182,3.558324320392524
2413,Warehouse,LAKE UNION,0.6931471805599453,0.6931471805599453,10.045464431431677,0.0,10.045464431431677,Non-Refrigerated Warehouse,10.045464431431677,none,0.0,none,0.0,13.053385550447064,1.4469189829363254,85,0.0,100.00006696342176,0.0,0.0,4.54199622261021,3.558324320392524
2415,Retail Store,NORTHEAST,0.6931471805599453,0.6931471805599453,10.737700173374677,0.0,10.737700173374677,Retail Store,10.736418414365376,none,0.0,none,0.0,14.274615559208947,3.0754672415728446,93,13.179238980173121,86.82076891794307,0.0,0.0,4.51823090404021,4.202548085123781
2432,Medical Office,NORTHEAST,0.6931471805599453,1.0986122886681098,10.068832485122966,0.0,10.068832485122966,Medical Office,10.068832485122966,none,0.0,none,0.0,13.613896848559765,2.018895041811802,53,2.2031793423034385,97.79686653432788,0.0,0.0,4.51823090404021,4.504953110490593
2438,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.3862943611198906,10.245053934794061,0.0,10.245053934794061,Office,10.245053934794061,none,0.0,none,0.0,13.649572628577083,3.5576311675039825,123,10.90558830831593,48.88467351578718,40.20971235833524,0.0,4.325498216102434,4.121695953477062
2439,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.3862943611198906,10.266775581745106,0.0,10.266775581745106,Office,9.418573310554638,Retail Store,8.703008637464448,Non-Refrigerated Warehouse,8.699681400989514,14.777147243805295,4.833022633030035,123,58.98458069242673,21.873310260979327,19.1421209924336,0.0,4.325498216102434,4.121695953477062
2440,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,10.572111481163375,0.0,10.572111481163375,Office,10.37355367982882,Retail Store,8.807771066980044,none,0.0,13.47769644643149,2.6871669901857858,121,26.493464163957093,73.50655335956606,0.0,0.0,4.325498216102434,4.121695953477062
2441,Small- and Mid-Sized Office,DOWNTOWN,0.0,1.3862943611198906,10.76248809718272,0.0,10.76248809718272,Office,10.071541137532378,Retail Store,10.015788924623273,none,0.0,14.553964222672995,4.171459912439625,114,47.39403143122556,76.34051959768642,0.0,0.0,4.325498216102434,4.121695953477062
2442,Other,EAST,0.6931471805599453,1.0986122886681098,11.02810866038529,10.203629181337648,10.451059677269122,Other,10.499049467245019,Parking,10.049966018914853,none,0.0,15.250462693538084,4.256038151220088,97,20.774135998512183,79.2258640014878,0.0,3.8032211161880825,4.493776181429274,4.666034874744712
2443,Small- and Mid-Sized Office,EAST,0.6931471805599453,1.3862943611198906,10.332701738815134,0.0,10.332701738815134,Office,10.29960914564114,Retail Store,6.90875477931522,none,0.0,14.06912162472868,3.2782761681496484,106,27.82598641467032,72.17397478562192,0.0,0.0,4.493776181429274,4.121695953477062
2444,Mixed Use Property,EAST,0.6931471805599453,1.0986122886681098,9.935034668034257,0.0,9.935034668034257,Retail Store,9.18512512283512,Office,9.128370809108931,Restaurant,7.804251383528112,12.930145185186781,1.355835153635182,107,0.0,99.99990151792947,0.0,0.0,4.493776181429274,4.550527089406856
2445,Mixed Use Property,EAST,0.6931471805599453,1.0986122886681098,10.460671815280136,0.0,10.460671815280136,Retail Store,9.614738244123924,Restaurant,9.272281773516365,Office,8.67214355141406,14.103160598653044,2.331172549845958,111,0.0,100.00002812592201,0.0,0.0,4.493776181429274,4.550527089406856
2446,Small- and Mid-Sized Office,EAST,0.6931471805599453,1.3862943611198906,9.947408739594056,0.0,9.947408739594056,Office,9.232982102457008,Retail Store,8.141481041457421,Non-Refrigerated Warehouse,8.131824785007195,13.779805462777858,2.933324813425374,117,24.839370414024266,75.16064901756168,0.0,0.0,4.493776181429274,4.121695953477062
2447,Retail Store,EAST,0.6931471805599453,1.0986122886681098,10.517077324312647,0.0,10.517077324312647,Retail Store,10.517077324312647,none,0.0,none,0.0,12.727085422500744,1.208960345836975,107,0.0,99.99987934505047,0.0,0.0,4.493776181429274,4.202548085123781
2448,Small- and Mid-Sized Office,EAST,0.6931471805599453,1.3862943611198906,10.037450102199095,0.0,10.037450102199095,Office,10.037450102199095,none,0.0,none,0.0,13.958477034244725,3.080073421987742,110,23.90026524670132,76.09972391850022,0.0,0.0,4.493776181429274,4.121695953477062
2449,Retail Store,EAST,0.6931471805599453,0.6931471805599453,10.316953898529778,0.0,10.316953898529778,Retail Store,10.379908049577942,Restaurant,6.5722825426940075,none,0.0,14.050288466906814,2.9543893100196086,103,16.073120381851762,83.92688950248666,0.0,0.0,4.493776181429274,4.202548085123781
2454,Other,NORTHEAST,0.6931471805599453,1.0986122886681098,10.260707348016298,0.0,10.260707348016298,Other,10.204443634218446,none,0.0,none,0.0,15.440468410656402,3.594568774642695,61,0.0,99.99998030799865,0.0,0.0,4.51823090404021,4.666034874744712
2457,Hotel,DOWNTOWN,0.6931471805599453,1.3862943611198906,10.268165387743457,0.0,10.268165387743457,Hotel,9.980494888896912,Restaurant,8.881975184248867,none,0.0,15.35116133907742,5.254626677923303,115,73.76823346064225,26.23176653935775,0.0,0.0,4.325498216102434,4.417716568784282
2460,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.3862943611198906,10.468886585227278,0.0,10.468886585227278,Office,10.095264268100838,Bank Branch,9.119101891541911,none,0.0,15.098042154120412,3.2634667081960758,44,0.0,99.99998613328053,0.0,0.0,4.325498216102434,4.121695953477062
2467,Senior Care Community,EAST,0.6931471805599453,1.9459101490553132,11.462873505071283,10.169039040099916,11.142383386651293,Senior Care Community,11.142383386651293,Parking,10.169039040099916,none,0.0,15.789889109165722,5.219220045189334,54,40.19829379914294,59.80169925847749,0.0,3.3471271037228814,4.493776181429274,4.713396588694249
2469,Worship Facility,EAST,0.6931471805599453,1.0986122886681098,10.110542371500753,0.0,10.110542371500753,Worship Facility,10.110542371500753,none,0.0,none,0.0,12.710056417113263,1.8961194845522977,113,21.974297671566593,78.02585335868628,0.0,0.0,4.493776181429274,3.5353565939790244
2471,Worship Facility,EAST,0.6931471805599453,0.6931471805599453,10.796530128090472,0.0,10.796530128090472,Worship Facility,10.265557914991769,Office,8.372398606513004,Other,8.216358332386156,13.877058518078556,4.190412030968334,123,0.7410573113470346,22.560169180346985,76.69873824672855,0.0,4.493776181429274,3.5353565939790244
2482,Hospital,SOUTHWEST,0.0,1.3862943611198906,10.912612674702702,0.0,10.912612674702702,Hospital (General Medical & Surgical),11.605750741776966,none,0.0,none,0.0,14.527342891187935,2.7219531062712017,62,0.0,99.99996932847456,0.0,0.0,4.710111269083119,5.28831752693473
